,satisfaction,evaluation,number_of_projects,average_montly_hours,time_spend_company,work_accident,churn,promotion,department,salary
2285,0.6813187,0.21875,0.4,0.73364484,0.125,0.0,0.0,0.0,RandD,medium
2286,0.51648355,0.4375,0.2,0.76635516,0.125,0.0,0.0,0.0,RandD,medium
2287,0.21978022,0.3125,0.6,0.63084114,0.5,0.0,0.0,0.0,RandD,medium
2288,0.41758242,0.84375,0.2,0.023364486,0.0,1.0,0.0,0.0,marketing,medium
2289,0.34065935,0.515625,0.0,0.36448598,0.125,0.0,0.0,0.0,sales,medium
2290,0.7912088,0.71875,0.4,0.3317757,0.0,0.0,0.0,0.0,accounting,medium
2291,0.95604396,0.984375,0.2,0.24299066,0.125,0.0,0.0,0.0,support,medium
2292,0.989011,0.609375,0.8,0.20093457,0.375,1.0,0.0,0.0,technical,medium
2293,0.72527474,0.640625,0.4,0.18691589,0.125,0.0,0.0,0.0,management,medium
2294,0.72527474,0.59375,0.4,0.26635513,0.0,0.0,0.0,0.0,marketing,medium
2295,1.0,0.78125,0.4,0.30373833,0.0,0.0,0.0,0.0,marketing,high
2296,0.47252747,0.265625,0.0,0.31308413,0.0,0.0,0.0,0.0,marketing,low
2297,0.978022,0.59375,0.2,0.317757,0.125,0.0,0.0,0.0,sales,medium
2298,0.5604396,0.4375,0.0,0.19158879,0.375,0.0,0.0,0.0,sales,medium
2299,0.31868133,0.125,0.2,0.19158879,0.125,0.0,0.0,0.0,sales,medium
2300,0.46153846,0.078125,0.8,0.046728972,0.375,0.0,0.0,0.0,sales,medium
2301,0.9010989,0.390625,0.0,0.8224299,0.0,0.0,0.0,0.0,sales,low
2302,0.51648355,0.40625,0.6,0.6635514,0.125,0.0,0.0,0.0,sales,low
2303,0.53846157,0.515625,0.4,0.59345794,0.25,0.0,0.0,0.0,sales,low
2304,0.46153846,0.265625,0.2,0.4906542,0.0,0.0,0.0,0.0,sales,low
2305,0.9010989,0.296875,0.8,0.004672897,0.25,0.0,0.0,0.0,sales,low
2306,0.7802198,0.96875,0.0,0.635514,0.5,1.0,0.0,0.0,sales,low
2307,0.50549453,0.734375,0.4,0.4813084,0.125,0.0,0.0,0.0,sales,low
2308,0.5824176,0.265625,0.2,0.21028037,0.125,0.0,0.0,0.0,sales,low
2309,0.5824176,0.375,0.2,0.3504673,0.0,0.0,0.0,0.0,sales,low
2310,0.85714287,0.34375,0.4,0.5420561,0.125,0.0,0.0,0.0,sales,low
2311,0.61538464,0.21875,0.6,0.8130841,0.0,0.0,0.0,0.0,sales,low
2312,0.46153846,0.4375,0.2,0.7990654,0.0,0.0,0.0,0.0,sales,low
2313,0.978022,0.640625,0.2,0.17757009,0.0,1.0,0.0,0.0,sales,low
2314,0.043956045,0.109375,0.4,0.3224299,0.375,0.0,0.0,0.0,sales,low
2315,0.7582418,0.625,0.6,0.3364486,0.25,1.0,0.0,0.0,sales,low
2316,0.5604396,0.96875,0.2,0.7757009,0.0,0.0,0.0,0.0,accounting,low
2317,0.64835167,0.515625,0.2,0.41588786,0.0,0.0,0.0,0.0,accounting,low
2318,0.50549453,0.75,0.2,0.6588785,0.125,0.0,0.0,0.0,accounting,low
2319,0.989011,0.671875,0.4,0.44859812,0.125,0.0,0.0,0.0,hr,low
2320,0.9120879,0.5,0.6,0.6542056,0.0,0.0,0.0,0.0,hr,low
2321,1.0,0.453125,0.4,0.49532712,0.25,1.0,0.0,0.0,hr,low
2322,0.74725276,0.890625,0.4,0.3504673,0.0,0.0,0.0,0.0,hr,medium
2323,0.84615386,0.53125,0.6,0.2990654,0.125,0.0,0.0,0.0,technical,medium
2324,0.8791209,0.75,0.0,0.72897196,0.125,0.0,0.0,0.0,technical,medium
2325,0.53846157,0.296875,0.6,0.5140187,0.125,0.0,0.0,0.0,technical,medium
2326,0.51648355,0.46875,0.2,0.5420561,0.0,0.0,0.0,0.0,technical,medium
2327,0.31868133,0.4375,0.2,0.07009346,0.125,0.0,0.0,0.0,technical,medium
2328,0.5824176,0.4375,0.2,0.6728972,0.0,0.0,0.0,0.0,technical,medium
2329,0.62637365,0.640625,0.0,0.3504673,0.0,0.0,0.0,0.0,technical,medium
2330,0.23076923,0.125,0.2,0.1542056,0.0,0.0,0.0,0.0,technical,medium
2331,0.8021978,0.734375,0.2,0.817757,0.0,0.0,0.0,0.0,technical,medium
2332,0.95604396,0.5,0.4,0.3084112,0.0,0.0,0.0,0.0,technical,medium
2333,0.62637365,0.921875,0.2,0.44392523,0.125,0.0,0.0,0.0,technical,medium
2334,0.7692308,0.21875,0.6,0.37383178,0.125,0.0,0.0,0.0,support,high
2335,0.96703297,0.640625,0.2,0.40186915,0.0,1.0,0.0,0.0,support,low
2336,0.5494506,0.453125,0.2,0.60747665,0.125,0.0,0.0,0.0,support,medium
2337,0.52747256,0.1875,0.4,0.30373833,0.125,0.0,0.0,0.0,support,medium
2338,0.6043956,0.265625,0.4,0.31308413,0.125,0.0,0.0,0.0,support,medium
2339,0.054945055,0.234375,0.6,0.3598131,0.25,0.0,0.0,0.0,support,medium
2340,0.42857143,0.296875,0.2,0.6168224,0.0,0.0,0.0,0.0,support,low
2341,0.7582418,1.0,0.2,0.20093457,0.125,0.0,0.0,0.0,support,low
2342,0.95604396,0.40625,0.6,0.1495327,0.375,0.0,0.0,0.0,support,low
2343,0.8021978,0.953125,0.2,0.088785045,0.0,1.0,0.0,0.0,support,low
2344,0.93406594,0.84375,0.6,0.44392523,0.25,0.0,0.0,0.0,support,low
2345,0.94505495,0.46875,0.4,0.40654206,0.125,0.0,0.0,0.0,technical,low
2346,0.5494506,0.109375,0.2,0.3598131,0.125,0.0,0.0,0.0,technical,low
2347,0.6593407,0.828125,0.4,0.36448598,0.0,0.0,0.0,0.0,technical,low
2348,0.71428573,0.5625,0.2,0.54672897,0.125,0.0,0.0,0.0,management,low
2349,0.63736266,0.484375,0.4,0.44859812,0.25,0.0,0.0,0.0,IT,low
2350,0.8131868,0.25,0.2,0.3317757,0.0,1.0,0.0,0.0,IT,low
2351,0.7912088,0.765625,0.2,0.7803738,0.125,1.0,0.0,0.0,IT,low
2352,0.4945055,0.578125,0.0,0.018691588,0.125,0.0,0.0,0.0,IT,low
2353,0.8791209,0.734375,0.2,0.317757,0.125,0.0,0.0,0.0,IT,low
2354,0.7692308,0.59375,0.6,0.35514018,0.0,0.0,0.0,0.0,product_mng,low
2355,0.4065934,0.34375,0.4,0.3504673,0.125,0.0,0.0,0.0,product_mng,low
2356,0.989011,0.890625,0.4,0.6542056,0.125,0.0,0.0,0.0,product_mng,low
2357,0.72527474,0.84375,0.6,0.42056075,0.25,0.0,0.0,0.0,product_mng,low
2358,0.9230769,0.71875,0.4,0.36915886,0.125,0.0,0.0,0.0,IT,low
2359,0.61538464,0.375,0.6,0.61214954,0.125,0.0,0.0,0.0,RandD,low
2360,0.10989011,0.421875,0.4,0.21495327,0.5,0.0,0.0,0.0,RandD,low
2361,0.42857143,0.390625,0.0,0.11682243,0.0,0.0,0.0,0.0,RandD,medium
2362,0.94505495,0.4375,0.6,0.6448598,0.125,0.0,0.0,0.0,RandD,medium
2363,0.9120879,0.640625,0.4,0.41588786,0.125,0.0,0.0,0.0,RandD,medium
2364,0.82417583,0.28125,0.4,0.2990654,0.125,0.0,0.0,0.0,marketing,medium
2365,0.30769232,0.421875,0.4,0.26635513,0.125,1.0,0.0,0.0,sales,medium
2366,0.14285715,0.59375,0.2,0.4813084,0.5,0.0,0.0,0.0,accounting,medium
2367,0.6043956,0.28125,0.2,0.3271028,0.0,0.0,0.0,0.0,support,medium
2368,0.6923077,0.8125,0.0,0.7056075,0.125,0.0,0.0,0.0,technical,medium
2369,0.42857143,0.515625,0.4,0.6962617,0.125,0.0,0.0,0.0,management,medium
2370,0.032967035,0.296875,0.6,0.682243,0.25,0.0,0.0,0.0,marketing,medium
2371,0.7582418,0.96875,0.6,0.2897196,0.0,0.0,0.0,0.0,marketing,medium
2372,0.6813187,0.59375,0.2,0.31308413,0.125,1.0,0.0,0.0,marketing,medium
2373,0.31868133,0.515625,0.2,0.014018691,0.125,1.0,0.0,0.0,sales,high
2374,0.52747256,0.765625,0.4,0.317757,0.125,0.0,0.0,0.0,sales,low
2375,0.6923077,0.234375,0.2,0.2990654,0.125,0.0,0.0,0.0,sales,medium
2376,0.5604396,0.328125,0.0,0.41121495,0.125,0.0,0.0,0.0,sales,medium
2377,0.5714286,0.296875,0.6,0.7943925,0.0,0.0,0.0,0.0,sales,medium
2378,0.63736266,0.4375,0.4,0.43925235,0.0,0.0,0.0,0.0,sales,medium
2379,0.96703297,0.953125,0.6,0.44859812,0.0,0.0,0.0,0.0,sales,low
2380,0.14285715,0.375,0.2,0.50934577,0.5,1.0,0.0,0.0,sales,low
2381,0.06593407,0.265625,0.4,0.50934577,0.375,1.0,0.0,0.0,sales,low
2382,0.5604396,0.375,0.2,0.7570093,0.125,0.0,0.0,0.0,sales,low
2383,0.06593407,0.6875,0.6,0.25700936,0.0,1.0,0.0,0.0,sales,low
2384,0.45054945,0.703125,0.2,0.24299066,0.0,0.0,0.0,0.0,sales,low
2385,0.8901099,0.484375,0.2,0.38785046,0.0,0.0,0.0,0.0,sales,low
2386,0.82417583,0.234375,0.8,0.21028037,0.0,1.0,0.0,0.0,sales,low
2387,0.71428573,0.65625,0.6,0.5607477,0.0,0.0,0.0,0.0,sales,low
2388,0.6923077,0.234375,0.2,0.64953274,0.0,0.0,0.0,0.0,sales,low
2389,0.9230769,0.421875,0.2,0.2990654,0.25,1.0,0.0,0.0,sales,low
2390,0.4945055,0.515625,0.2,0.21028037,0.25,0.0,0.0,0.0,sales,low
2391,0.85714287,0.453125,0.4,0.7009346,0.0,1.0,0.0,0.0,sales,low
2392,0.10989011,0.96875,0.6,0.60747665,0.25,1.0,0.0,0.0,accounting,low
2393,0.26373628,0.0625,0.4,0.5420561,0.0,1.0,0.0,0.0,accounting,low
2394,0.93406594,0.890625,0.4,0.5794392,0.125,0.0,0.0,0.0,accounting,low
2395,0.74725276,0.203125,0.4,0.7943925,0.0,0.0,0.0,0.0,hr,low
2396,0.42857143,0.71875,0.2,0.40654206,0.0,0.0,0.0,0.0,hr,low
2397,0.6703297,0.59375,0.6,0.7803738,0.125,1.0,0.0,0.0,hr,low
2398,0.4945055,0.890625,0.4,0.30373833,0.25,1.0,0.0,0.0,hr,low
2399,0.5714286,0.96875,0.4,0.4813084,0.0,0.0,0.0,0.0,technical,low
2400,0.96703297,0.0625,0.4,0.7570093,0.25,1.0,0.0,0.0,technical,medium
2401,0.5604396,0.765625,0.2,0.52803737,0.0,1.0,0.0,0.0,technical,medium
2402,0.9230769,0.75,0.6,0.18224299,0.125,0.0,0.0,0.0,technical,medium
2403,0.42857143,0.515625,0.4,0.58878505,0.0,0.0,0.0,0.0,technical,medium
2404,0.07692308,0.625,0.6,0.44859812,0.125,0.0,0.0,0.0,technical,medium
2405,0.0989011,0.609375,0.2,0.7196262,0.125,0.0,0.0,0.0,technical,medium
2406,0.82417583,0.609375,0.2,0.42523363,0.125,1.0,0.0,0.0,technical,medium
2407,0.6593407,0.421875,0.4,0.56542057,0.125,0.0,0.0,0.0,technical,medium
2408,0.14285715,0.8125,0.4,0.54672897,0.125,1.0,0.0,0.0,technical,medium
2409,0.8131868,0.25,0.4,0.8271028,0.125,0.0,0.0,0.0,technical,medium
2410,0.53846157,0.21875,0.0,0.1682243,0.125,0.0,0.0,0.0,support,medium
2411,0.5714286,0.40625,0.4,0.20560747,0.125,1.0,0.0,0.0,support,medium
2412,0.63736266,0.21875,0.4,0.3598131,0.0,1.0,0.0,0.0,support,high
2413,0.51648355,0.625,0.4,0.43457943,0.0,0.0,0.0,0.0,support,low
2414,0.71428573,0.59375,0.2,0.28037384,0.125,0.0,0.0,0.0,support,medium
2415,0.9120879,0.953125,0.4,0.6635514,0.375,1.0,0.0,0.0,support,medium
2416,0.7912088,0.5,0.6,0.62616825,0.0,0.0,0.0,0.0,support,medium
2417,0.42857143,0.203125,0.4,0.682243,0.0,1.0,0.0,0.0,support,medium
2418,0.7032967,0.5625,0.4,0.47196263,0.125,0.0,0.0,0.0,support,low
2419,0.96703297,0.46875,0.8,0.317757,0.375,0.0,0.0,0.0,support,low
2420,0.06593407,0.234375,0.8,0.71028036,0.375,0.0,0.0,0.0,support,low
2421,0.6593407,0.625,0.6,0.7429907,0.5,0.0,0.0,0.0,technical,low
2422,0.5714286,0.5,0.6,0.60280377,0.25,0.0,0.0,0.0,technical,low
2423,0.84615386,0.34375,0.2,0.25700936,0.0,0.0,0.0,0.0,technical,low
2424,0.50549453,0.8125,0.4,0.72897196,0.125,0.0,0.0,0.0,management,low
2425,0.8901099,0.59375,0.4,0.5140187,0.25,1.0,0.0,0.0,IT,low
2426,0.61538464,0.0625,0.0,0.21028037,0.0,0.0,0.0,0.0,IT,low
2427,0.7912088,0.875,0.6,0.7616823,0.125,0.0,0.0,0.0,IT,low
2428,0.61538464,0.78125,0.6,0.7196262,0.125,0.0,0.0,0.0,IT,low
2429,0.41758242,0.78125,0.4,0.3411215,0.5,0.0,0.0,0.0,IT,low
2430,0.9230769,0.265625,0.2,0.48598132,0.125,1.0,0.0,0.0,product_mng,low
2431,0.74725276,0.84375,0.4,0.037383176,0.375,0.0,0.0,0.0,product_mng,low
2432,0.85714287,0.71875,0.8,0.37383178,0.125,0.0,0.0,0.0,product_mng,low
2433,0.85714287,0.75,0.6,0.19158879,0.0,0.0,0.0,0.0,product_mng,low
2434,0.61538464,0.609375,0.0,0.25700936,0.125,0.0,0.0,0.0,IT,low
2435,0.13186814,0.53125,0.8,0.1588785,0.5,1.0,0.0,0.0,RandD,low
2436,0.72527474,0.359375,0.4,0.4813084,0.0,0.0,0.0,0.0,RandD,low
2437,0.6923077,0.78125,0.4,0.44392523,0.0,0.0,0.0,0.0,RandD,low
2438,0.8681319,0.421875,0.2,0.8271028,0.125,1.0,0.0,0.0,RandD,low
2439,0.62637365,0.34375,0.2,0.50934577,0.125,0.0,0.0,0.0,RandD,medium
2440,0.7802198,0.609375,0.2,0.39719626,0.125,0.0,0.0,0.0,marketing,medium
2441,0.14285715,0.296875,0.4,0.77102804,0.125,1.0,0.0,0.0,sales,medium
2442,0.9120879,0.515625,0.2,0.44859812,0.125,0.0,0.0,0.0,accounting,medium
2443,0.4945055,0.640625,0.4,0.817757,0.125,0.0,0.0,0.0,support,medium
2444,0.9010989,0.3125,0.4,0.2897196,0.125,0.0,0.0,0.0,technical,medium
2445,0.74725276,0.734375,0.4,0.63084114,0.0,0.0,0.0,0.0,management,medium
2446,0.5714286,0.234375,0.2,0.28037384,0.125,1.0,0.0,0.0,marketing,medium
2447,0.42857143,0.84375,0.4,0.4906542,0.25,0.0,0.0,0.0,marketing,medium
2448,0.17582418,0.515625,0.2,0.42523363,0.25,0.0,0.0,0.0,marketing,medium
2449,0.9010989,0.53125,0.2,0.1682243,0.25,0.0,0.0,0.0,sales,medium
2450,0.6923077,0.34375,0.6,0.23831776,0.125,1.0,0.0,0.0,sales,medium
2451,0.74725276,0.546875,0.4,0.59345794,0.125,0.0,0.0,0.0,sales,high
2452,0.35164836,0.0625,0.0,0.45794392,0.0,0.0,0.0,0.0,sales,low
2453,0.46153846,0.203125,0.4,0.6448598,0.0,0.0,0.0,0.0,sales,medium
2454,0.6923077,0.671875,0.2,0.24766356,0.125,0.0,0.0,0.0,sales,medium
2455,0.41758242,0.328125,0.2,0.3084112,0.125,1.0,0.0,0.0,sales,medium
2456,0.48351648,0.484375,0.4,0.6635514,0.0,0.0,0.0,0.0,sales,medium
2457,0.61538464,0.25,0.6,0.24766356,0.125,0.0,0.0,0.0,sales,low
2458,0.0989011,0.609375,0.4,0.34579438,0.375,0.0,0.0,0.0,sales,low
2459,0.5714286,0.1875,0.2,0.7196262,0.0,0.0,0.0,0.0,sales,low
2460,0.84615386,0.5625,0.4,0.3317757,0.0,0.0,0.0,0.0,sales,low
2461,0.054945055,0.640625,0.4,0.3271028,0.375,0.0,0.0,0.0,sales,low
2462,0.5934066,0.6875,0.2,0.50934577,0.0,0.0,0.0,0.0,sales,low
2463,0.7692308,0.328125,0.2,0.7196262,0.125,0.0,0.0,0.0,sales,low
2464,0.7582418,0.953125,0.4,0.21495327,0.125,0.0,0.0,0.0,sales,low
2465,0.054945055,0.25,0.4,0.56542057,0.5,0.0,0.0,0.0,sales,low
2466,0.83516484,0.28125,0.2,0.20093457,0.125,0.0,0.0,0.0,sales,low
2467,0.83516484,0.609375,0.4,0.20093457,0.125,0.0,0.0,0.0,sales,low
2468,0.9010989,0.625,0.6,0.26168224,0.125,0.0,0.0,0.0,accounting,low
2469,0.73626375,0.59375,0.2,0.5981308,0.0,0.0,0.0,0.0,accounting,low
2470,0.5824176,0.5625,0.6,0.39252338,0.125,0.0,0.0,0.0,accounting,low
2471,0.48351648,0.515625,0.4,0.5607477,0.0,0.0,0.0,0.0,hr,low
2472,0.96703297,0.421875,0.2,0.17289719,0.125,0.0,0.0,0.0,hr,low
2473,0.42857143,0.265625,0.4,0.817757,0.125,0.0,0.0,0.0,hr,low
2474,0.45054945,0.296875,0.4,0.24299066,0.125,1.0,0.0,0.0,hr,low
2475,0.25274727,0.09375,0.0,0.014018691,0.25,0.0,0.0,0.0,technical,low
2476,0.53846157,0.640625,0.4,0.46728972,0.0,1.0,0.0,0.0,technical,low
2477,0.7912088,0.734375,0.2,0.46728972,0.0,0.0,0.0,0.0,technical,low
2478,0.42857143,0.75,0.4,0.6168224,0.125,0.0,0.0,0.0,technical,medium
2479,0.95604396,0.8125,0.4,0.3224299,0.0,0.0,0.0,0.0,technical,medium
2480,0.51648355,0.84375,0.2,0.64953274,0.0,0.0,0.0,0.0,technical,medium
2481,0.5934066,0.9375,0.4,0.3317757,0.0,0.0,0.0,0.0,technical,medium
2482,0.13186814,0.21875,0.6,0.7429907,0.375,0.0,0.0,0.0,technical,medium
2483,0.93406594,0.65625,0.2,0.41121495,0.125,1.0,0.0,0.0,technical,medium
2484,0.93406594,0.828125,0.4,0.6682243,0.125,0.0,0.0,0.0,technical,medium
2485,0.95604396,0.28125,0.2,0.26635513,0.0,0.0,0.0,0.0,technical,medium
2486,0.43956044,0.21875,0.4,0.42523363,0.375,1.0,0.0,0.0,support,medium
2487,0.8021978,0.5,0.0,0.8831776,0.0,0.0,0.0,0.0,support,medium
2488,0.5604396,0.21875,0.2,0.8317757,0.125,0.0,0.0,0.0,support,medium
2489,0.73626375,0.21875,0.2,0.28037384,0.125,1.0,0.0,0.0,support,medium
2490,0.6593407,0.4375,0.6,0.78971964,0.0,1.0,0.0,0.0,support,high
2491,1.0,0.90625,0.4,0.22429906,0.125,0.0,0.0,0.0,support,low
2492,0.5824176,0.46875,0.4,0.21962617,0.125,0.0,0.0,0.0,support,medium
2493,0.34065935,0.984375,0.4,0.55140185,0.5,1.0,0.0,0.0,support,medium
2494,0.93406594,0.859375,0.2,0.31308413,0.125,0.0,0.0,0.0,support,medium
2495,0.73626375,0.75,0.4,0.6542056,0.25,0.0,0.0,0.0,support,medium
2496,0.53846157,0.515625,0.2,0.23364486,0.25,0.0,0.0,0.0,support,low
2497,0.83516484,0.65625,0.4,0.046728972,0.0,0.0,0.0,0.0,technical,low
2498,0.3956044,0.25,0.0,0.042056076,0.125,0.0,0.0,0.0,technical,low
2499,0.043956045,0.484375,0.2,0.39719626,0.25,0.0,0.0,0.0,technical,low
2500,0.16483517,0.21875,0.6,0.36448598,0.25,0.0,0.0,0.0,management,low
2501,0.6043956,0.515625,0.2,0.5186916,0.0,1.0,0.0,0.0,IT,low
2502,0.5934066,0.390625,0.8,0.10280374,0.0,0.0,0.0,0.0,IT,low
2503,0.5714286,0.984375,0.4,0.7242991,0.0,0.0,0.0,0.0,IT,low
2504,0.6813187,0.984375,0.0,0.18691589,0.125,0.0,0.0,0.0,IT,low
2505,0.8901099,0.828125,0.6,0.71495324,0.125,1.0,0.0,0.0,IT,low
2506,0.08791209,0.625,0.4,0.3504673,0.375,0.0,0.0,0.0,product_mng,low
2507,0.9230769,0.953125,0.2,0.74766356,0.0,1.0,0.0,0.0,product_mng,low
2508,0.8131868,0.828125,0.6,0.21028037,0.125,1.0,0.0,0.0,product_mng,low
2509,0.53846157,0.609375,0.4,0.42056075,0.0,0.0,0.0,0.0,product_mng,low
2510,0.73626375,0.21875,0.2,0.7570093,0.125,0.0,0.0,0.0,IT,low
2511,0.45054945,0.65625,0.2,0.6168224,0.0,0.0,0.0,0.0,RandD,low
2512,0.14285715,0.703125,0.6,0.50934577,0.25,0.0,0.0,0.0,RandD,low
2513,0.8901099,0.8125,0.4,0.36448598,0.125,0.0,0.0,0.0,RandD,low
2514,0.6703297,0.421875,0.2,0.27570093,0.25,1.0,0.0,0.0,RandD,low
2515,0.7032967,0.765625,0.6,0.6962617,0.125,0.0,0.0,0.0,RandD,low
2516,0.82417583,0.796875,0.2,0.817757,0.125,0.0,0.0,0.0,marketing,low
2517,0.50549453,0.421875,0.6,0.41121495,0.25,0.0,0.0,0.0,marketing,medium
2518,0.5934066,0.96875,0.4,0.36915886,0.0,0.0,0.0,0.0,sales,medium
2519,0.46153846,0.875,0.2,0.5981308,0.125,0.0,0.0,0.0,accounting,medium
2520,0.7912088,0.625,0.4,0.37850466,0.125,0.0,0.0,0.0,support,medium
2521,0.7802198,0.9375,0.4,0.8037383,0.125,0.0,0.0,0.0,technical,medium
2522,0.989011,0.953125,0.4,0.5233645,0.125,0.0,0.0,0.0,management,medium
2523,0.8901099,0.796875,0.6,0.57476634,0.0,0.0,0.0,0.0,marketing,medium
2524,0.61538464,0.484375,0.6,0.1495327,0.375,0.0,0.0,0.0,marketing,medium
2525,0.72527474,0.609375,0.2,0.8271028,0.125,0.0,0.0,0.0,marketing,medium
2526,0.5824176,0.203125,0.4,0.57009345,0.25,0.0,0.0,0.0,sales,medium
2527,0.5714286,0.421875,0.6,0.62616825,0.125,0.0,0.0,0.0,sales,medium
2528,0.16483517,0.375,0.4,0.46261683,0.375,0.0,0.0,0.0,sales,medium
2529,0.6813187,0.421875,0.2,0.7383177,0.125,1.0,0.0,0.0,sales,high
2530,0.43956044,0.6875,0.0,0.8364486,0.0,0.0,0.0,0.0,sales,low
2531,0.3846154,0.46875,0.2,0.3084112,0.0,0.0,0.0,0.0,sales,medium
2532,0.72527474,0.796875,0.4,0.45327103,0.125,0.0,0.0,0.0,sales,medium
2533,0.71428573,0.75,0.2,0.6682243,0.25,0.0,0.0,0.0,sales,medium
2534,0.5824176,0.796875,0.6,0.24766356,0.125,0.0,0.0,0.0,sales,medium
2535,0.46153846,0.34375,0.2,0.27570093,0.125,0.0,0.0,0.0,sales,low
2536,0.5714286,0.359375,0.6,0.817757,0.0,0.0,0.0,0.0,sales,low
2537,0.51648355,0.203125,0.6,0.31308413,0.125,0.0,0.0,0.0,sales,low
2538,0.7692308,0.625,0.2,0.2990654,0.125,0.0,0.0,0.0,sales,low
2539,0.64835167,0.609375,0.8,0.8317757,0.375,0.0,0.0,0.0,sales,low
2540,0.8901099,0.75,0.0,0.4813084,0.125,0.0,0.0,0.0,sales,low
2541,0.8131868,0.890625,0.6,0.6775701,0.125,0.0,0.0,0.0,sales,low
2542,0.93406594,0.71875,0.2,0.42523363,0.125,0.0,0.0,0.0,sales,low
2543,0.13186814,0.453125,0.6,0.59345794,0.125,1.0,0.0,0.0,sales,low
2544,0.53846157,0.796875,0.2,0.8037383,0.0,0.0,0.0,0.0,sales,low
2545,0.47252747,0.03125,0.8,0.3411215,0.125,0.0,0.0,0.0,accounting,low
2546,0.0989011,0.484375,0.6,0.8831776,0.375,0.0,0.0,0.0,accounting,low
2547,0.93406594,0.859375,0.6,0.7383177,0.125,0.0,0.0,0.0,accounting,low
2548,0.6593407,0.21875,0.2,0.5233645,0.25,0.0,0.0,0.0,hr,low
2549,0.61538464,0.734375,0.4,0.57009345,0.125,0.0,0.0,0.0,hr,low
2550,0.4065934,0.40625,0.0,0.42523363,0.125,0.0,0.0,0.0,hr,low
2551,0.6923077,0.40625,0.4,0.74766356,0.125,0.0,0.0,0.0,hr,low
2552,0.23076923,0.015625,0.8,0.85046726,0.125,0.0,0.0,0.0,technical,low
2553,0.46153846,0.234375,0.4,0.5046729,0.0,0.0,0.0,0.0,technical,low
2554,0.37362638,0.609375,0.2,0.056074765,0.0,0.0,0.0,0.0,technical,low
2555,0.51648355,0.90625,0.2,0.60747665,0.0,0.0,0.0,0.0,technical,low
2556,0.5934066,0.859375,0.4,0.7009346,0.125,0.0,0.0,0.0,technical,medium
2557,0.5714286,0.296875,0.6,0.76635516,0.125,0.0,0.0,0.0,technical,medium
2558,0.48351648,0.578125,0.4,0.71028036,0.0,0.0,0.0,0.0,technical,medium
2559,0.85714287,0.609375,0.2,0.1682243,0.125,0.0,0.0,0.0,technical,medium
2560,0.64835167,0.53125,0.4,0.41588786,0.25,0.0,0.0,0.0,technical,medium
2561,0.7582418,0.75,0.2,0.80841124,0.0,0.0,0.0,0.0,technical,medium
2562,0.43956044,0.921875,0.4,0.28037384,0.0,0.0,0.0,0.0,technical,medium
2563,0.95604396,0.703125,0.2,0.5420561,0.125,0.0,0.0,0.0,support,medium
2564,0.8131868,0.59375,0.2,0.58411217,0.0,0.0,0.0,0.0,support,medium
2565,0.42857143,0.484375,0.6,0.8271028,0.125,0.0,0.0,0.0,support,medium
2566,0.5934066,0.78125,0.4,0.817757,0.125,1.0,0.0,0.0,support,medium
2567,0.85714287,0.03125,0.4,0.40654206,0.375,0.0,0.0,0.0,support,medium
2568,0.13186814,0.84375,0.4,0.817757,0.5,0.0,0.0,0.0,support,high
2569,0.7692308,0.34375,0.6,0.3224299,0.125,0.0,0.0,0.0,support,low
2570,0.7802198,0.9375,0.2,0.75233644,0.375,0.0,0.0,0.0,support,medium
2571,0.7582418,0.71875,0.4,0.21962617,0.125,0.0,0.0,0.0,support,medium
2572,0.63736266,0.453125,0.6,0.28037384,0.0,0.0,0.0,0.0,support,medium
2573,0.63736266,0.546875,0.2,0.43925235,0.125,1.0,0.0,0.0,support,medium
2574,0.18681319,0.484375,0.0,0.682243,0.5,0.0,0.0,0.0,technical,low
2575,0.8791209,0.734375,0.6,0.7990654,0.25,0.0,0.0,0.0,technical,low
2576,0.6703297,0.265625,0.4,0.26168224,0.125,0.0,0.0,0.0,technical,low
2577,0.46153846,0.1875,0.6,0.18691589,0.25,0.0,0.0,0.0,management,low
2578,0.48351648,0.8125,0.2,0.28504673,0.125,0.0,0.0,0.0,IT,low
2579,0.73626375,0.234375,0.4,0.864486,0.125,0.0,0.0,0.0,IT,low
2580,0.84615386,0.890625,0.6,0.5233645,0.0,0.0,0.0,0.0,IT,low
2581,0.5934066,0.9375,0.6,0.26168224,0.125,0.0,0.0,0.0,IT,low
2582,0.53846157,0.78125,0.6,0.817757,0.125,0.0,0.0,0.0,IT,low
2583,0.53846157,0.734375,0.4,0.31308413,0.125,1.0,0.0,0.0,product_mng,low
2584,0.8901099,0.71875,0.4,0.18691589,0.125,0.0,0.0,0.0,product_mng,low
2585,0.7692308,0.328125,0.4,0.6401869,0.0,0.0,0.0,0.0,product_mng,low
2586,0.7802198,0.59375,0.4,0.58411217,0.25,0.0,0.0,0.0,product_mng,low
2587,0.48351648,0.453125,0.0,0.43457943,0.0,1.0,0.0,0.0,IT,low
2588,0.47252747,0.75,0.0,0.60747665,0.125,0.0,0.0,0.0,RandD,low
2589,0.8021978,0.359375,0.6,0.4906542,0.125,0.0,0.0,0.0,RandD,low
2590,0.64835167,0.84375,0.0,0.17289719,0.25,0.0,0.0,0.0,RandD,low
2591,0.13186814,0.390625,0.2,0.3598131,0.0,0.0,0.0,0.0,RandD,low
