,satisfaction,evaluation,number_of_projects,average_montly_hours,time_spend_company,work_accident,churn,promotion,department
4782,0.63736266,0.703125,0.4,0.3364486,0.0,0.0,0.0,0.0,support
4783,0.35164836,0.28125,0.0,0.43925235,0.25,0.0,0.0,0.0,support
4784,0.23076923,0.5,0.2,0.6214953,0.5,0.0,0.0,0.0,support
4785,0.8131868,0.75,0.2,0.71495324,0.0,0.0,0.0,0.0,support
4786,0.7032967,0.890625,0.4,0.3084112,0.0,1.0,0.0,0.0,support
4787,0.85714287,0.84375,0.4,0.31308413,0.0,0.0,0.0,0.0,support
4788,0.9230769,0.59375,0.0,0.3411215,0.25,0.0,0.0,0.0,support
4789,0.96703297,0.859375,0.4,0.75233644,0.125,1.0,0.0,0.0,technical
4790,0.6703297,0.28125,0.4,0.25233644,0.25,0.0,0.0,0.0,technical
4791,0.62637365,0.921875,0.4,0.40654206,0.125,0.0,0.0,0.0,technical
4792,0.5824176,0.46875,0.2,0.5233645,0.125,0.0,0.0,0.0,management
4793,0.51648355,0.25,0.4,0.2897196,0.0,0.0,0.0,0.0,IT
4794,0.25274727,0.5625,0.0,0.6728972,0.375,0.0,0.0,0.0,IT
4795,0.50549453,0.703125,0.6,0.7242991,0.125,0.0,0.0,0.0,IT
4796,0.6593407,0.859375,0.6,0.50934577,0.0,0.0,0.0,0.0,IT
4797,0.9010989,0.421875,0.4,0.60747665,0.125,1.0,0.0,0.0,IT
4798,0.26373628,0.71875,0.6,0.71495324,0.5,0.0,0.0,0.0,product_mng
4799,0.30769232,0.59375,0.0,0.47196263,0.125,0.0,0.0,0.0,product_mng
4800,0.94505495,0.328125,0.6,0.5607477,0.125,0.0,0.0,0.0,product_mng
4801,0.08791209,0.859375,0.4,0.76635516,0.375,0.0,0.0,0.0,product_mng
4802,0.94505495,0.265625,0.4,0.7803738,0.125,0.0,0.0,0.0,IT
4803,0.1978022,0.515625,0.0,0.37850466,0.375,0.0,0.0,0.0,RandD
4804,0.9010989,0.921875,0.4,0.3504673,0.125,0.0,0.0,0.0,RandD
4805,0.43956044,0.390625,0.2,0.24299066,0.0,1.0,0.0,0.0,RandD
4806,0.5604396,0.3125,0.4,0.19626169,0.125,0.0,0.0,0.0,RandD
4807,0.47252747,0.328125,0.4,0.40654206,0.125,0.0,0.0,0.0,RandD
4808,0.4945055,0.453125,0.2,0.49532712,0.125,0.0,0.0,0.0,marketing
4809,0.84615386,0.265625,0.4,0.2990654,0.0,1.0,0.0,0.0,sales
4810,0.7582418,0.796875,0.4,0.78504676,0.125,0.0,0.0,0.0,accounting
4811,0.5604396,0.703125,0.4,0.6962617,0.125,1.0,0.0,0.0,support
4812,0.06593407,0.859375,0.0,0.5186916,0.125,0.0,0.0,0.0,technical
4813,0.6923077,0.875,0.2,0.60280377,0.125,0.0,0.0,0.0,management
4814,0.93406594,0.765625,0.4,0.6542056,0.0,0.0,0.0,0.0,marketing
4815,0.9120879,0.3125,0.4,0.34579438,0.125,0.0,0.0,0.0,marketing
4816,0.5604396,0.8125,0.2,0.77102804,0.125,1.0,0.0,0.0,marketing
4817,0.35164836,0.5,0.4,0.8271028,0.125,0.0,0.0,0.0,sales
4818,0.45054945,0.109375,0.2,0.41121495,0.0,0.0,0.0,0.0,sales
4819,0.7802198,0.859375,0.2,0.49532712,0.0,0.0,0.0,0.0,sales
4820,0.63736266,0.734375,0.4,0.46261683,0.125,0.0,0.0,0.0,sales
4821,0.6813187,0.8125,0.4,0.7943925,0.125,0.0,0.0,0.0,sales
4822,0.62637365,0.765625,0.2,0.7943925,0.375,0.0,0.0,0.0,sales
4823,0.74725276,0.59375,0.6,0.7803738,0.0,0.0,0.0,0.0,sales
4824,0.5824176,0.28125,0.2,0.21495327,0.0,0.0,0.0,0.0,sales
4825,0.94505495,0.265625,0.4,0.3084112,0.125,0.0,0.0,0.0,sales
4826,0.8791209,0.609375,0.6,0.7570093,0.0,0.0,0.0,0.0,sales
4827,0.71428573,0.734375,0.4,0.34579438,0.0,0.0,0.0,0.0,sales
4828,0.10989011,0.6875,0.4,0.71495324,0.375,0.0,0.0,0.0,sales
4829,0.8131868,0.640625,0.2,0.3504673,0.125,0.0,0.0,0.0,sales
4830,0.48351648,0.4375,0.0,0.37850466,0.25,0.0,0.0,0.0,sales
4831,0.978022,0.609375,0.6,0.42990655,0.0,0.0,0.0,0.0,sales
4832,0.71428573,0.984375,0.6,0.23364486,0.0,0.0,0.0,0.0,sales
4833,0.14285715,0.8125,0.6,0.27102804,0.375,0.0,0.0,0.0,sales
4834,0.73626375,0.5,0.4,0.5046729,0.125,1.0,0.0,0.0,sales
4835,0.8791209,0.859375,0.6,0.5981308,0.125,1.0,0.0,0.0,sales
4836,0.45054945,0.75,0.2,0.28037384,0.25,0.0,0.0,0.0,accounting
4837,0.08791209,0.71875,0.8,0.7616823,0.25,0.0,0.0,0.0,accounting
4838,0.4065934,0.03125,0.8,0.3224299,0.125,0.0,0.0,0.0,accounting
4839,0.64835167,0.65625,0.2,0.78504676,0.125,0.0,0.0,0.0,hr
4840,0.74725276,0.78125,0.4,0.55607474,0.0,0.0,0.0,0.0,hr
4841,0.64835167,0.734375,0.2,0.17289719,0.125,0.0,0.0,0.0,hr
4842,0.06593407,0.53125,0.4,0.5794392,0.25,0.0,0.0,0.0,hr
4843,0.6703297,0.96875,0.4,0.37383178,0.375,0.0,0.0,0.0,technical
4844,0.62637365,0.9375,0.4,0.03271028,0.0,0.0,0.0,0.0,technical
4845,0.4945055,0.25,0.6,0.27570093,0.125,0.0,0.0,0.0,technical
4846,0.52747256,0.328125,0.4,0.21028037,0.125,0.0,0.0,0.0,technical
4847,0.7582418,0.34375,0.2,0.25233644,0.125,1.0,0.0,0.0,technical
4848,0.054945055,0.734375,0.6,0.3504673,0.5,0.0,0.0,0.0,technical
4849,0.7032967,0.78125,0.4,0.38785046,0.125,0.0,0.0,0.0,technical
4850,0.61538464,0.953125,0.4,0.22897196,0.0,0.0,0.0,0.0,technical
4851,0.24175824,0.359375,0.2,0.37383178,0.125,0.0,0.0,0.0,technical
4852,0.74725276,0.296875,0.0,0.35514018,0.0,0.0,0.0,0.0,technical
4853,0.64835167,0.765625,0.2,0.6869159,0.25,0.0,0.0,0.0,technical
4854,0.7692308,0.515625,0.4,0.52803737,0.0,0.0,0.0,0.0,support
4855,0.9120879,0.40625,0.4,0.46728972,0.125,0.0,0.0,0.0,support
4856,0.74725276,0.9375,0.8,0.60280377,0.25,0.0,0.0,0.0,support
4857,0.42857143,0.828125,0.2,0.77102804,0.0,0.0,0.0,0.0,support
4858,0.5934066,0.46875,0.4,0.28504673,0.0,0.0,0.0,0.0,support
4859,0.9120879,0.203125,0.6,0.7616823,0.125,1.0,0.0,0.0,support
4860,0.45054945,0.765625,0.4,0.5981308,0.5,0.0,0.0,0.0,support
4861,0.47252747,0.859375,0.6,0.45327103,0.0,0.0,0.0,0.0,support
4862,0.7032967,0.671875,0.4,0.28504673,0.125,0.0,0.0,0.0,support
4863,0.989011,0.796875,0.4,0.59345794,0.125,0.0,0.0,0.0,support
4864,0.9010989,0.984375,0.2,0.42990655,0.125,1.0,0.0,0.0,support
4865,0.83516484,0.671875,0.2,0.56542057,0.0,0.0,0.0,0.0,technical
4866,0.94505495,0.515625,0.4,0.5186916,0.0,1.0,0.0,0.0,technical
4867,0.63736266,0.765625,0.2,0.26635513,0.25,0.0,0.0,0.0,technical
4868,0.84615386,0.296875,0.2,0.80841124,0.0,0.0,0.0,0.0,management
4869,0.6813187,0.28125,0.4,0.47663552,0.125,0.0,0.0,0.0,IT
4870,0.989011,0.921875,0.4,0.028037382,0.375,0.0,0.0,0.0,IT
4871,0.52747256,0.390625,0.2,0.3317757,0.0,1.0,0.0,0.0,IT
4872,0.978022,0.5625,0.2,0.72897196,0.0,0.0,0.0,0.0,IT
4873,0.5824176,0.34375,0.2,0.44859812,0.0,0.0,0.0,0.0,IT
4874,0.71428573,0.671875,0.6,0.6588785,0.25,0.0,0.0,0.0,product_mng
4875,0.6703297,0.375,0.4,0.2897196,0.125,0.0,0.0,0.0,product_mng
4876,0.7802198,0.890625,0.2,0.76635516,0.125,0.0,0.0,0.0,product_mng
4877,0.61538464,0.515625,0.4,0.26635513,0.125,0.0,0.0,0.0,product_mng
4878,0.48351648,0.25,0.2,0.6401869,0.25,0.0,0.0,0.0,IT
4879,0.37362638,0.40625,0.0,0.39252338,0.125,0.0,0.0,0.0,RandD
4880,0.5494506,0.453125,0.4,0.31308413,0.125,1.0,0.0,0.0,RandD
4881,0.07692308,0.9375,0.8,0.5373832,0.5,1.0,0.0,0.0,RandD
4882,0.82417583,0.6875,0.2,0.25700936,0.125,1.0,0.0,0.0,RandD
4883,0.7582418,0.921875,0.2,0.71495324,0.25,0.0,0.0,0.0,RandD
4884,0.62637365,0.859375,0.6,0.4813084,0.125,1.0,0.0,0.0,marketing
4885,0.6703297,0.59375,0.4,0.7056075,0.0,0.0,0.0,0.0,sales
4886,0.7032967,0.421875,0.4,0.36448598,0.125,0.0,0.0,0.0,accounting
4887,0.61538464,0.8125,0.4,0.8037383,0.25,0.0,0.0,0.0,support
4888,0.7692308,0.359375,0.6,0.47196263,0.25,0.0,0.0,0.0,technical
4889,0.52747256,0.5,0.4,0.27102804,0.125,1.0,0.0,0.0,management
4890,0.16483517,0.34375,0.6,0.8551402,0.25,0.0,0.0,0.0,marketing
4891,0.94505495,0.65625,0.2,0.5046729,0.0,1.0,0.0,0.0,marketing
4892,0.31868133,0.28125,0.0,0.07476635,0.125,0.0,0.0,0.0,marketing
4893,0.8901099,0.65625,0.4,0.77102804,0.0,1.0,0.0,0.0,sales
4894,0.45054945,0.0625,0.2,0.39252338,0.25,0.0,0.0,0.0,sales
4895,0.64835167,0.390625,0.2,0.77102804,0.375,0.0,0.0,0.0,sales
4896,0.45054945,0.65625,0.8,0.19626169,0.125,0.0,0.0,0.0,sales
4897,0.83516484,0.703125,0.4,0.317757,0.25,0.0,0.0,0.0,sales
4898,0.94505495,0.25,0.2,0.22429906,0.125,0.0,0.0,0.0,sales
4899,0.9120879,0.875,0.2,0.69158876,0.0,0.0,0.0,0.0,sales
4900,0.8131868,0.796875,0.6,0.6401869,0.125,0.0,0.0,0.0,sales
4901,0.8901099,0.65625,0.4,0.60280377,0.0,1.0,0.0,0.0,sales
4902,0.13186814,0.640625,0.8,0.55607474,0.25,0.0,0.0,0.0,sales
4903,0.93406594,0.78125,0.2,0.59345794,0.25,0.0,0.0,0.0,sales
4904,0.6703297,0.765625,0.4,0.635514,0.125,0.0,0.0,0.0,sales
4905,0.4945055,0.625,0.2,0.28504673,0.25,0.0,0.0,0.0,sales
4906,0.74725276,0.453125,0.4,0.8037383,0.125,0.0,0.0,0.0,sales
4907,0.5824176,0.203125,0.2,0.2897196,0.0,0.0,0.0,0.0,sales
4908,0.9230769,0.296875,0.6,0.58878505,0.0,0.0,0.0,0.0,sales
4909,0.7912088,0.78125,0.2,0.53271025,0.125,0.0,0.0,0.0,sales
4910,0.989011,0.671875,0.4,0.17289719,0.0,0.0,0.0,0.0,sales
4911,0.7582418,0.203125,0.2,0.5981308,0.125,0.0,0.0,0.0,sales
4912,0.62637365,0.421875,0.6,0.78504676,0.375,0.0,0.0,0.0,accounting
4913,0.8901099,0.5625,0.6,0.6588785,0.0,0.0,0.0,0.0,accounting
4914,0.71428573,0.265625,0.6,0.21028037,0.0,0.0,0.0,0.0,accounting
4915,0.61538464,0.65625,0.4,0.6635514,0.375,1.0,0.0,0.0,hr
4916,0.989011,0.25,0.4,0.3317757,0.125,0.0,0.0,0.0,hr
4917,0.8131868,0.5625,0.4,0.30373833,0.125,0.0,0.0,0.0,hr
4918,0.5604396,0.71875,0.4,0.45794392,0.125,0.0,0.0,0.0,hr
4919,0.50549453,0.890625,0.2,0.56542057,0.125,1.0,0.0,0.0,technical
4920,0.95604396,0.546875,0.2,0.34579438,0.125,0.0,0.0,0.0,technical
4921,0.8131868,0.90625,0.4,0.6869159,0.125,0.0,0.0,0.0,technical
4922,0.94505495,0.53125,0.4,0.7990654,0.125,1.0,0.0,0.0,technical
4923,0.74725276,0.8125,0.0,0.3411215,0.125,0.0,0.0,0.0,technical
4924,0.8131868,0.921875,0.2,0.7429907,0.125,0.0,0.0,0.0,technical
4925,0.85714287,0.28125,0.4,0.5373832,0.125,0.0,0.0,0.0,technical
4926,0.6593407,0.203125,0.2,0.47663552,0.25,0.0,0.0,0.0,technical
4927,0.63736266,0.34375,0.2,0.7009346,0.125,0.0,0.0,0.0,technical
4928,0.50549453,0.203125,0.2,0.23364486,0.0,0.0,0.0,0.0,technical
4929,0.50549453,0.71875,0.4,0.17757009,0.5,0.0,0.0,0.0,technical
4930,0.32967034,0.1875,0.2,0.3411215,0.125,0.0,0.0,0.0,support
4931,0.46153846,0.890625,0.6,0.635514,0.125,0.0,0.0,0.0,support
4932,0.32967034,0.03125,0.0,0.046728972,0.125,1.0,0.0,0.0,support
4933,0.95604396,0.890625,0.4,0.76635516,0.125,0.0,0.0,0.0,support
4934,0.64835167,0.703125,0.2,0.635514,0.0,0.0,0.0,0.0,support
4935,0.63736266,0.546875,0.4,0.3598131,0.125,0.0,0.0,0.0,support
4936,0.64835167,0.125,0.6,0.26168224,0.375,0.0,0.0,0.0,support
4937,0.51648355,0.34375,0.2,0.3598131,0.125,0.0,0.0,0.0,support
4938,0.8901099,0.53125,0.2,0.8317757,0.125,0.0,0.0,0.0,support
4939,0.6593407,0.359375,0.2,0.6401869,0.125,0.0,0.0,0.0,support
4940,0.989011,0.546875,0.4,0.635514,0.125,0.0,0.0,0.0,support
4941,0.36263737,0.359375,0.2,0.28037384,0.0,0.0,0.0,0.0,technical
4942,0.20879121,0.234375,0.2,0.13084112,0.125,0.0,0.0,0.0,technical
4943,0.50549453,0.453125,0.2,0.5186916,0.125,0.0,0.0,0.0,technical
4944,0.9010989,0.265625,0.2,0.8271028,0.5,0.0,0.0,0.0,management
4945,0.48351648,0.96875,0.2,0.57476634,0.25,0.0,0.0,0.0,IT
4946,0.85714287,0.59375,0.4,0.5186916,0.125,0.0,0.0,0.0,IT
4947,0.52747256,0.375,0.4,0.71028036,0.25,0.0,0.0,0.0,IT
4948,0.5494506,0.640625,0.2,0.3411215,0.125,0.0,0.0,0.0,IT
4949,0.73626375,0.828125,0.4,0.39719626,0.125,0.0,0.0,0.0,IT
4950,0.5494506,0.09375,0.2,0.46728972,0.125,0.0,0.0,0.0,product_mng
4951,0.45054945,0.28125,0.2,0.7383177,0.0,0.0,0.0,0.0,product_mng
4952,0.50549453,0.296875,0.4,0.44392523,0.25,0.0,0.0,0.0,product_mng
4953,0.9120879,0.265625,0.2,0.6635514,0.0,0.0,0.0,0.0,product_mng
4954,0.7802198,0.234375,0.6,0.46728972,0.125,0.0,0.0,0.0,IT
4955,0.9230769,0.46875,0.4,0.6168224,0.125,0.0,0.0,0.0,RandD
4956,0.63736266,0.328125,0.4,0.3224299,0.125,0.0,0.0,0.0,RandD
4957,0.7582418,0.296875,0.2,0.22429906,0.0,0.0,0.0,0.0,RandD
4958,0.5714286,0.53125,0.4,0.6869159,0.125,0.0,0.0,0.0,RandD
4959,0.71428573,0.75,0.2,0.5140187,0.125,0.0,0.0,0.0,RandD
4960,0.45054945,0.203125,0.2,0.39252338,0.125,1.0,0.0,0.0,marketing
4961,0.82417583,0.9375,0.2,0.30373833,0.0,1.0,0.0,0.0,sales
4962,0.8791209,0.296875,0.4,0.46728972,0.0,0.0,0.0,0.0,accounting
4963,0.74725276,0.828125,0.6,0.26168224,0.125,0.0,0.0,0.0,support
4964,0.6043956,0.546875,0.2,0.63084114,0.25,0.0,0.0,0.0,technical
4965,0.74725276,0.828125,0.0,0.55607474,0.375,1.0,0.0,0.0,management
4966,0.71428573,0.34375,0.4,0.6401869,0.25,0.0,0.0,0.0,marketing
4967,0.8681319,0.9375,0.4,0.27570093,0.0,0.0,0.0,0.0,marketing
4968,0.8681319,0.9375,0.6,0.40186915,0.25,1.0,0.0,0.0,marketing
4969,0.8791209,0.8125,0.2,0.3224299,0.25,0.0,0.0,0.0,sales
4970,0.71428573,0.359375,0.0,0.75233644,0.25,1.0,0.0,0.0,sales
4971,0.5934066,0.59375,0.4,0.27570093,0.0,0.0,0.0,0.0,sales
4972,0.5934066,0.6875,0.4,0.6869159,0.0,0.0,0.0,0.0,sales
4973,0.64835167,0.875,0.0,0.41121495,0.25,0.0,0.0,0.0,sales
4974,0.054945055,0.703125,0.4,0.19626169,0.125,1.0,0.0,0.0,sales
4975,0.84615386,0.90625,0.6,0.52803737,0.25,0.0,0.0,0.0,sales
4976,0.7032967,0.265625,0.2,0.50934577,0.0,0.0,0.0,0.0,sales
4977,0.52747256,0.3125,0.2,0.44392523,0.125,0.0,0.0,0.0,sales
4978,0.96703297,0.609375,0.6,0.8130841,0.125,1.0,0.0,0.0,sales
4979,0.63736266,0.0,0.4,0.004672897,0.25,0.0,0.0,0.0,sales
4980,0.8791209,0.59375,0.4,0.36448598,0.0,0.0,0.0,0.0,sales
4981,0.7802198,0.9375,0.6,0.13084112,0.125,0.0,0.0,0.0,sales
4982,0.23076923,0.234375,0.0,0.38317758,0.125,0.0,0.0,0.0,sales
4983,0.054945055,0.578125,0.6,0.7943925,0.5,0.0,0.0,0.0,sales
4984,0.9010989,0.6875,0.4,0.39719626,0.125,0.0,0.0,0.0,sales
4985,0.43956044,0.703125,0.4,0.6401869,0.125,0.0,0.0,0.0,sales
4986,0.52747256,0.5,0.2,0.7383177,0.25,0.0,0.0,0.0,sales
4987,0.5494506,0.40625,0.2,0.57476634,0.125,0.0,0.0,0.0,sales
4988,0.45054945,0.53125,0.6,0.3271028,0.0,0.0,0.0,0.0,accounting
4989,0.6593407,0.953125,0.2,0.2897196,0.0,0.0,0.0,0.0,accounting
4990,0.7912088,0.5,0.2,0.25700936,0.125,0.0,0.0,0.0,accounting
4991,0.7692308,0.71875,0.2,0.009345794,0.125,1.0,0.0,0.0,hr
4992,0.50549453,0.859375,0.4,0.42523363,0.25,1.0,0.0,0.0,hr
4993,0.9120879,0.40625,0.4,0.7943925,0.0,0.0,0.0,0.0,hr
4994,0.93406594,0.359375,0.6,0.7196262,0.125,0.0,0.0,0.0,hr
4995,0.63736266,0.296875,0.6,0.45327103,0.125,0.0,0.0,0.0,technical
4996,0.48351648,0.875,0.4,0.59345794,0.125,1.0,0.0,0.0,technical
4997,0.74725276,0.359375,0.6,0.43457943,0.375,0.0,0.0,0.0,technical
4998,0.52747256,0.71875,0.6,0.19626169,0.125,0.0,0.0,0.0,technical
4999,0.6043956,0.953125,0.4,0.8037383,0.0,0.0,0.0,0.0,technical
5000,0.2857143,1.0,0.8,0.42056075,0.0,0.0,0.0,0.0,technical
5001,0.62637365,0.546875,0.2,0.18691589,0.125,1.0,0.0,0.0,technical
5002,0.5494506,0.75,0.4,0.6962617,0.125,0.0,0.0,0.0,technical
5003,0.43956044,0.890625,0.4,0.41121495,0.125,0.0,0.0,0.0,technical
5004,0.9010989,0.984375,0.6,0.26168224,0.125,0.0,0.0,0.0,technical
5005,0.032967035,0.375,0.0,0.45794392,0.25,0.0,0.0,0.0,technical
5006,0.71428573,0.5,0.2,0.682243,0.375,1.0,0.0,0.0,support
5007,0.82417583,0.90625,0.4,0.7009346,0.0,1.0,0.0,0.0,support
5008,0.46153846,0.984375,0.4,0.5373832,0.125,0.0,0.0,0.0,support
5009,0.93406594,0.546875,0.4,0.43457943,0.125,0.0,0.0,0.0,support
5010,0.71428573,0.46875,0.2,0.7383177,0.0,0.0,0.0,0.0,support
5011,0.47252747,0.28125,0.6,0.6682243,0.125,0.0,0.0,0.0,support
5012,0.24175824,0.875,0.4,0.17289719,0.5,0.0,0.0,0.0,support
5013,0.6923077,0.359375,0.2,0.7429907,0.0,0.0,0.0,0.0,support
5014,0.9120879,1.0,0.2,0.5420561,0.0,0.0,0.0,0.0,support
5015,0.51648355,0.4375,0.2,0.8130841,0.125,0.0,0.0,0.0,support
5016,0.73626375,0.140625,0.6,0.37850466,0.5,0.0,0.0,0.0,support
5017,0.5494506,0.84375,0.4,0.77102804,0.25,0.0,0.0,0.0,technical
5018,0.45054945,0.59375,0.2,0.5794392,0.125,0.0,0.0,0.0,technical
5019,0.8681319,0.5625,0.0,0.22429906,0.25,1.0,0.0,0.0,technical
5020,0.84615386,0.203125,0.4,0.8317757,0.0,0.0,0.0,0.0,management
5021,0.62637365,0.984375,0.4,0.46261683,0.125,0.0,0.0,0.0,IT
5022,0.6703297,0.515625,0.4,0.2897196,0.125,0.0,0.0,0.0,IT
5023,0.978022,0.890625,0.6,0.22897196,0.25,0.0,0.0,0.0,IT
5024,0.5714286,0.578125,0.2,0.3224299,0.125,1.0,0.0,0.0,IT
5025,0.52747256,0.46875,0.4,0.8130841,0.0,0.0,0.0,0.0,IT
5026,0.82417583,0.859375,0.6,0.5233645,0.125,0.0,0.0,0.0,product_mng
5027,0.73626375,0.0625,0.0,0.6962617,0.375,0.0,0.0,0.0,product_mng
5028,0.6043956,0.984375,0.4,0.39252338,0.25,0.0,0.0,0.0,product_mng
5029,0.85714287,0.53125,0.6,0.60280377,0.125,0.0,0.0,0.0,product_mng
5030,0.5824176,0.515625,0.2,0.77102804,0.0,0.0,0.0,0.0,IT
5031,0.07692308,0.984375,0.2,0.54672897,0.5,1.0,0.0,1.0,RandD
5032,0.8131868,0.796875,0.2,0.62616825,0.125,0.0,0.0,1.0,RandD
5033,0.2967033,0.359375,0.0,0.47663552,0.0,0.0,0.0,1.0,RandD
5034,0.41758242,0.234375,0.8,0.43925235,0.375,0.0,0.0,1.0,RandD
5035,0.4945055,0.234375,0.4,0.19158879,0.25,0.0,0.0,1.0,RandD
5036,0.8131868,0.734375,0.2,0.42056075,0.125,1.0,0.0,1.0,marketing
5037,0.95604396,0.5,0.4,0.19158879,0.0,0.0,0.0,1.0,sales
5038,0.9010989,0.59375,0.6,0.44859812,0.125,0.0,0.0,1.0,accounting
5039,0.51648355,0.359375,0.4,0.317757,0.125,0.0,0.0,1.0,support
5040,0.7032967,0.46875,0.8,0.46261683,0.125,0.0,0.0,1.0,technical
5041,0.96703297,0.421875,0.4,0.25700936,0.125,0.0,0.0,1.0,management
5042,0.72527474,0.59375,0.6,0.63084114,0.125,0.0,0.0,1.0,marketing
5043,0.43956044,0.625,0.2,0.75233644,0.0,1.0,0.0,0.0,marketing
5044,0.52747256,0.90625,0.4,0.75233644,0.125,0.0,0.0,0.0,marketing
5045,0.35164836,0.34375,0.6,0.8317757,0.0,1.0,0.0,0.0,sales
5046,0.48351648,0.53125,0.2,0.19626169,0.0,0.0,0.0,0.0,sales
5047,0.9230769,0.375,0.4,0.41121495,0.125,0.0,0.0,0.0,sales
5048,0.53846157,0.84375,0.2,0.25700936,0.125,0.0,0.0,0.0,sales
5049,0.5604396,0.28125,0.2,0.78971964,0.125,1.0,0.0,0.0,sales
5050,0.71428573,0.6875,0.4,0.6775701,0.0,0.0,0.0,0.0,sales
5051,0.5824176,0.25,0.2,0.24299066,0.125,0.0,0.0,0.0,sales
5052,0.6703297,0.625,0.6,0.3224299,0.125,0.0,0.0,0.0,sales
5053,0.9230769,0.609375,0.2,0.6869159,0.0,0.0,0.0,0.0,sales
5054,0.72527474,0.84375,0.4,0.47196263,0.0,0.0,0.0,0.0,sales
5055,0.94505495,0.1875,0.6,0.55140185,0.5,1.0,0.0,1.0,sales
5056,0.37362638,0.96875,0.4,0.317757,0.125,0.0,0.0,1.0,sales
5057,0.74725276,0.34375,0.4,0.6869159,0.25,1.0,0.0,1.0,sales
5058,0.63736266,1.0,0.4,0.22897196,0.125,1.0,0.0,1.0,sales
5059,0.46153846,0.5625,0.4,0.31308413,0.25,0.0,0.0,1.0,sales
5060,0.93406594,0.265625,0.6,0.75233644,0.0,0.0,0.0,1.0,sales
5061,0.8901099,0.765625,0.2,0.73364484,0.125,0.0,0.0,0.0,sales
5062,0.7802198,0.65625,0.4,0.6448598,0.125,0.0,0.0,0.0,sales
5063,0.2747253,0.828125,0.6,0.7943925,0.5,0.0,0.0,0.0,sales
5064,0.3956044,0.265625,0.2,0.39719626,0.25,1.0,0.0,0.0,accounting
5065,0.96703297,0.46875,0.4,0.45327103,0.25,0.0,0.0,0.0,accounting
5066,0.45054945,0.1875,0.2,0.31308413,0.25,0.0,0.0,0.0,accounting
5067,0.8791209,0.40625,0.6,0.22429906,0.0,0.0,0.0,0.0,hr
5068,0.73626375,0.21875,0.4,0.6962617,0.125,0.0,0.0,0.0,hr
5069,0.62637365,0.75,0.4,0.47196263,0.0,0.0,0.0,0.0,hr
5070,0.71428573,0.421875,0.2,0.39252338,0.0,0.0,0.0,0.0,hr
5071,0.6593407,0.59375,0.4,0.6588785,0.125,0.0,0.0,0.0,technical
5072,0.5494506,0.328125,0.0,0.34579438,0.125,0.0,0.0,0.0,technical
5073,1.0,0.765625,0.2,0.25233644,0.125,0.0,0.0,0.0,technical
5074,0.5714286,0.609375,0.0,0.018691588,0.25,0.0,0.0,0.0,technical
5075,0.978022,0.09375,0.6,0.60747665,0.125,0.0,0.0,0.0,technical
5076,0.5494506,0.546875,0.6,0.58878505,0.125,0.0,0.0,0.0,technical
5077,0.14285715,0.515625,0.4,0.40186915,0.5,0.0,0.0,0.0,technical
5078,0.6813187,0.921875,0.2,0.25233644,0.0,0.0,0.0,0.0,technical
5079,0.84615386,0.265625,0.4,0.69158876,0.125,0.0,0.0,0.0,technical
5080,0.61538464,0.359375,0.6,0.817757,0.125,0.0,0.0,0.0,technical
5081,0.9230769,0.484375,0.6,0.3317757,0.125,0.0,0.0,0.0,technical
5082,0.43956044,0.515625,0.0,0.1495327,0.0,0.0,0.0,0.0,support
5083,0.7582418,0.640625,0.2,0.24766356,0.25,1.0,0.0,0.0,support
5084,0.5824176,0.53125,0.4,0.21028037,0.25,0.0,0.0,0.0,support
5085,0.6923077,0.421875,0.2,0.24766356,0.0,0.0,0.0,0.0,support
5086,0.6703297,0.3125,0.4,0.05140187,0.5,0.0,0.0,0.0,support
5087,0.4945055,0.890625,0.6,0.43457943,0.0,0.0,0.0,0.0,support
5088,0.5714286,0.921875,0.4,0.3411215,0.25,0.0,0.0,0.0,support
5089,0.82417583,0.921875,0.4,0.5233645,0.125,1.0,0.0,0.0,support
5090,0.7802198,0.34375,0.2,0.47196263,0.125,0.0,0.0,0.0,support
5091,0.53846157,0.21875,0.4,0.60280377,0.125,0.0,0.0,0.0,support
5092,0.96703297,0.796875,0.0,0.36915886,0.5,0.0,0.0,0.0,support
5093,0.9120879,0.296875,0.2,0.35514018,0.0,0.0,0.0,0.0,technical
5094,0.95604396,0.234375,0.2,0.6588785,0.25,0.0,0.0,0.0,technical
5095,0.7032967,0.796875,0.4,0.27570093,0.125,1.0,0.0,0.0,technical
5096,0.7032967,0.546875,0.4,0.24299066,0.125,0.0,0.0,0.0,management
5097,0.48351648,0.734375,0.4,0.7009346,0.125,0.0,0.0,0.0,IT
5098,0.08791209,0.71875,0.6,0.45327103,0.375,0.0,0.0,0.0,IT
5099,0.72527474,0.625,0.6,0.36915886,0.25,0.0,0.0,0.0,IT
5100,0.73626375,0.125,0.2,0.11682243,0.25,0.0,0.0,0.0,IT
5101,0.73626375,0.640625,0.4,0.59345794,0.125,0.0,0.0,0.0,IT
5102,0.9120879,0.296875,0.2,0.7616823,0.125,0.0,0.0,0.0,product_mng
5103,0.8021978,0.8125,0.4,0.3504673,0.0,0.0,0.0,0.0,product_mng
5104,0.31868133,0.21875,0.0,0.34579438,0.125,0.0,0.0,0.0,product_mng
5105,0.43956044,0.5625,0.4,0.7009346,0.125,0.0,0.0,0.0,product_mng
5106,0.48351648,0.6875,0.2,0.36915886,0.125,0.0,0.0,0.0,IT
